word,phonetic
bradawl,"/ˈbɹædɔːl/"
brag,"/bɹæɡ/"
braggart,"/ˈbɹæɡɑːt/"
bragged,"/bɹæɡd/"
bragging,"/ˈbɹaɡɪŋ/"
brags,"/bɹæɡz/"
braid,"/bɹeɪd/"
braided,"/ˈbɹeɪdɪd/"
braiding,"/ˈbɹeɪdɪŋ/"
braids,"/bɹeɪdz/"
brail,"/bɹeɪl/"
braille,"/bɹeɪl/"
brain,"/bɹeɪn/"
brainchild,"/ˈbɹeɪn.tʃaɪld/"
brains,"/bɹeɪnz/"
brainstorm,"/ˈbɹeɪnstɔː(ɹ)m/"
brainwash,"/ˈbɹeɪnwɒʃ/"
brainy,"/ˈbɹeɪni/"
braise,"/bɹeɪz/"
braised,"/bɹeɪzd/"
brake,"/bɹeɪk/"
braked,"/bɹeɪkt/"
brakes,"/bɹeɪks/"
braking,"/ˈbɹeɪkɪŋ/"
bramble,"/ˈbɹæmbəl/"
bran,"/ˈbɹæn/"
branch,"/bɹæntʃ/"
branches,"/ˈbɹæntʃɪz/"
brand,"/bɹand/"
brandish,"/ˈbɹændɪʃ/"
brandy,"/ˈbɹændi/"
brash,"/bɹæʃ/"
brass,"/bɹɑːs/"
brassiere,"/ˈbɹæsɪɛə/"
brassy,"/ˈbɹæs.i/"
brat,"/bɹɑt/"
brats,"/bɹæts/"
bratty,"/ˈbɹæti/"
bravado,"/brəˈvɑːdoʊ/"
brave,"/bɹeɪv/"
braved,"/bɹeɪvd/"
bravely,"/ˈbɹeɪvli/"
bravery,"/ˈbɹeɪvəɹi/"
braves,"/bɹeɪvz/"
braving,"/ˈbɹeɪvɪŋ/"
brawl,"/bɹɔːl/"
brawn,"/bɹɔːn/"
bray,"/bɹeɪ/"
brayed,"/bɹeɪd/"
brays,"/bɹeɪz/"
braze,"/bɹeɪz/"
brazen,"/ˈbɹeɪzən/"
brazier,"/ˈbɹeɪ.zjə(ɹ)/"
brazil,"/bɹə.ˈzɪl/"
breach,"[bɹiːtʃ]"
breached,"/bɹiːtʃt/"
breaches,"/ˈbɹiːtʃɪz/"
breaching,"/ˈbɹiːtʃɪŋ/"
bread,"/bɹeːd/"
breadfruit,"/ˈbɹedfɹuːt/"
breadth,"/bɹɛdθ/"
breadwinner,"/ˈbɹɛdˌwɪnɚ/"
break,"/bɹeɪk/"
breakable,"/ˈbɹeɪkəbl/"
breakdown,"/ˈbɹeɪkdaʊn/"
breaker,"/ˈbɹeɪkə/"
breakfast,"/ˈbɹɛkfəst/"
breaking,"/ˈbɹeɪkɪŋ/"
breaks,"/bɹeɪks/"
breakthrough,"/ˈbɹeɪkθɹuː/"
breakup,"/ˈbɹeɪkʌp/"
breakwater,"/ˈbɹeɪkˌwɔːtə/"
bream,"/bɹiːm/"
breast,"/bɹɛst/"
breastfeeding,"/ˈbɹɛstˌfidɪŋ/"
breasts,"/bɹɛsts/"
breath,"/bɹɛθ/"
breathe,"/bɹiːð/"
breathed,"/bɹiːðd/"
breathed,"/bɹɛθt/"
breather,"/bɹiː.ðə(ɹ)/"
breathes,"/bɹiːðz/"
breathing,"/ˈbɹiːðɪŋ/"
breathings,"/ˈbɹiːðɪŋz/"
breathless,"/ˈbɹɛθləs/"
breaths,"/bɹɛθs/"
breathtaking,"/ˈbɹɛθˌteɪ.kɪŋ/"
breathtakingly,"/ˈbɹɛθˌteɪ.kɪŋ.li/"
breathy,"/ˈbɹɛθi/"
bred,"/bɹɛd/"
breech,"/bɹiːtʃ/"
breed,"/bɹiːd/"
breeder,"/ˈbɹiːdə(ɹ)/"
breeding,"/ˈbɹiːdɪŋ/"
breeds,"/bɹiːdz/"
breeze,"/bɹiːz/"
breezed,"/bɹiːzd/"
breezes,"/ˈbɹiːzɪz/"
breezing,"/ˈbɹiːzɪŋ/"
breezy,"/ˈbɹiːzi/"
brethren,"/ˈbɹɛðɹən/"
breviary,"/ˈbɹiː.və.ɹi/"
brevity,"/ˈbɹɛvəti/"
brew,"/bɹuː/"
brewed,"/bɹuːd/"
brewer,"/ˈbɹuː.ə(ɹ)/"
brewery,"/ˈbɹuːəɹi/"
brewing,"/ˈbɹuːɪŋ/"
brews,"/bɹuːz/"
briar,"/bɹʌɪə/"
bribe,"/bɹaɪb/"
bribed,"/bɹaɪbd/"
bribery,"/ˈbɹaɪbəɹi/"
bribes,"/bɹaɪbz/"
bribing,"/ˈbɹaɪbɪŋ/"
brick,"/bɹɪk/"
bricked,"/bɹɪkt/"
bricking,"/ˈbɹɪkɪŋ/"
bricks,"/bɹɪks/"
bridal,"/ˈbraɪ.dl̩/"
bride,"/bɹaɪd/"
bridegroom,"/ˈbɹaɪdˌɡɹuːm/"
brides,"/bɹaɪdz/"
bridesmaid,"/ˈbɹaɪdzˌmeɪd/"
bridge,"/bɹɪd͡ʒ/"
bridged,"/bɹɪdʒd/"
bridgehead,"/ˈbɹɪdʒhɛd/"
bridges,"/ˈbɹɪdʒɪz/"
bridging,"/ˈbɹɪdʒɪŋ/"
bridle,"/ˈbɹaɪdəl/"
bridleway,"/ˈbɹaɪdəlˌweɪ/"
brief,"/bɹiːf/"
briefcase,"/ˈbɹiːfˌkeɪs/"
briefed,"/bɹiːft/"
briefer,"/ˈbɹiːfə/"
briefing,"/ˈbɹiːfɪŋ/"
briefings,"/ˈbɹiːfɪŋz/"
briefly,"/ˈbɹiːfli/"
briefs,"/bɹiːfs/"
brig,"/bɹɪɡ/"
brigade,"/bɹɪˈɡeɪd/"
brigand,"/ˈbɹɪɡ.ənd/"
bright,"/bɹaɪt/"
brighten,"/ˈbɹaɪtən/"
brighter,"/ˈbɹaɪtə/"
brightest,"/ˈbɹaɪtɪst/"
brightly,"/ˈbɹaɪtli/"
brightness,"/ˈbɹaɪtnəs/"
brilliance,"/ˈbɹɪljən(t)s/"
brilliancy,"/ˈbɹɪljənsi/"
brilliant,"/ˈbɹɪljənt/"
brim,"/bɹɪm/"
brimmed,"/bɹɪmd/"
brimming,"/ˈbɹɪmɪŋ/"
brims,"/bɹɪmz/"
brimstone,"/ˈbɹɪmˌstəʊn/"
brindled,"/ˈbɹɪndəld/"
brine,"/bɹaɪn/"
brines,"/bɹaɪnz/"
bring,"/ˈbɹɪŋ/"
bringing,"/ˈbɹɪŋɪŋ/"
brings,"/ˈbɹɪŋz/"
brink,"/bɹɪŋk/"
brinkmanship,"/ˈbɹɪŋkmənʃɪp/"
briny,"/ˈbɹaɪni/"
brio,"/ˈbɹiːoʊ/"
brioche,"/briːˈɒʃ/"
brisk,"/bɹɪsk/"
briskly,"/ˈbɹɪskli/"
bristle,"/ˈbɹɪs.l̩/"
brit,"/bɹɪt/"
brittle,"/ˈbɹɪtl̩/"
broach,"/bɹəʊtʃ/"
broad,"/bɹɑd/"
broadcast,"/ˈbɹɑdkæst/"
broadsword,"/ˈbɹɔːd.sɔːd/"
brocade,"/bɹəˈkeɪd/"
broccoli,"/ˈbɹɒ.kə.li/"
brochure,"/ˈbɹəʊ.ʃə(ɹ)/"
brogue,"/bɹəʊɡ/"
broil,"/bɹɔɪl/"
broiler,"/ˈbɹɔɪlə/"
broke,"/bɹəʊk/"
broken,"/ˈbɹəʊkən/"
broker,"/ˈbɹəʊkə/"
bromine,"/ˈbɹəʊmaɪn/"
bronchi,"/ˈbɹɒŋkaɪ/"
bronchial,"/ˈbɹɑːn.ki.əl/"
bronchitis,"/bɹɒŋˈkaɪtɪs/"
bronco,"/ˈbɹɒŋkəʊ/"
brooch,"/bɹəʊtʃ/"
brood,"/bɹuːd/"
brooded,"/ˈbɹuːdɪd/"
brooding,"/ˈbɹuːdɪŋ/"
broods,"/bɹuːdz/"
broody,"/ˈbɹuːdi/"
brook,"/bɹʊk/"
brooks,"/bɹʊks/"
broom,"/bɹuːm/"
broomstick,"/ˈbɹum.stɪk/"
broth,"/bɹɑθ/"
brothel,"/ˈbɹɑðəl/"
brother,"/ˈbɹɐðɘ(ɹ)/"
brotherhood,"/ˈbɹʌðəhʊd/"
brotherly,"/ˈbɹʌð.ə.li/"
brothers,"/ˈbɹʌðə(ɹ)z/"
broths,"/bɹɑðz/"
brought,"/bɹɔːt/"
brow,"/bɹaʊ/"
brown,"/bɹaʊn/"
browned,"/bɹaʊnd/"
browning,"/ˈbɹaʊ.nɪŋ/"
brownish,"/ˈbɹaʊnɪʃ/"
brows,"/bɹaʊz/"
browse,"/bɹaʊz/"
browsed,"/bɹaʊzd/"
browser,"/ˈbɹaʊzə(ɹ)/"
browsers,"/ˈbɹaʊzə(ɹ)s/"
browses,"/ˈbɹaʊzɪz/"
browsing,"/ˈbɹaʊzɪŋ/"
bruise,"/bɹuːz/"
bruised,"/bɹuːzd/"
bruises,"/ˈbɹuːzɪz/"
bruising,"/ˈbɹuːzɪŋ/"
brunch,"/bɹʌntʃ/"
brunette,"/bɹuːnɛt/"
brunt,"/bɹʌnt/"
brush,"/bɹʌʃ/"
brushed,"/ˈbɹʌʃt/"
brushing,"/ˈbɹʌ.ʃɪŋ/"
brushy,"/ˈbɹʊʃi/"
brusque,"/bɹuːsk/"
brutal,"/ˈbɹuːtəl/"
brute,"/bɹuːt/"
brutes,"/bɹuːts/"
brutish,"/ˈbɹuːt.ɪʃ/"
bubble,"/ˈbʌb.əl/"
bubblegum,"/ˈbʌbl̩ɡʌm/"
bubbly,"/ˈbʌbli/"
buccaneer,"/ˌbʌkəˈnɪə(ɹ)/"
buck,"/bʌk/"
bucked,"/bʌkt/"
bucket,"/ˈbʌkɪt/"
bucking,"/ˈbʌkɪŋ/"
buckle,"/ˈbʌk(ə)l/"
buckler,"/ˈbʌk.lə/"
buckling,"/ˈbʌk.lɪŋ/"
bucks,"/bʌks/"
bud,"/bʌd/"
budded,"/ˈbʌdɪd/"
buddies,"/ˈbʌdiz/"
budding,"/ˈbʌdiŋ/"
buddy,"/bʌd.i/"
budge,"/bʌdʒ/"
budged,"/bʌdʒd/"
budgerigar,"/ˈbɐd͡ʒəɹiˌɡɐː/"
budget,"/ˈbʌdʒ.ɪt/"
budgets,"/ˈbʌdʒɪts/"
budgie,"/ˈbʌdʒi/"
budgies,"/ˈbʌdʒiz/"
budging,"/ˈbʌdʒɪŋ/"
buds,"/bʌdz/"
buff,"/bʌf/"
buffalo,"/ˈbʌf.əl.əʊ/"
buffer,"/ˈbafə(ɹ)/"
buffet,"/ˈbʊfeɪ/"
buffet,"/ˈbʌfɪt/"
buffing,"/ˈbʌfɪŋ/"
buffoon,"/bəˈfuːn/"
buffoonery,"/bəˈfuːnəɹi/"
buffs,"/bʌfs/"
bug,"/bʌɡ/"
bugbear,"/ˈbʌɡ.bɛə(ɹ)/"
bugged,"/bʌɡd/"
buggery,"/ˈbʌɡəɹi/"
bugging,"/ˈbʌɡɪŋ/"
buggy,"/bʌ.ɡi/"
bugle,"/ˈbjuːɡəl/"
bugs,"/bʌɡz/"
build,"/bɪld/"
builder,"/ˈbɪl.də/"
building,"/ˈbɪl.dɪŋ/"
buildings,"/ˈbɪldɪŋz/"
builds,"/bɪldz/"
built,"/ˈbɪlt/"
bulb,"/bʌlb/"
bulbous,"/ˈboʊlbəs/"
bulbs,"/bʌlbz/"
bulge,"/bʌldʒ/"
bulimia,"/bjuˈlimi.ə/"
bulk,"/bʌlk/"
bulky,"/ˈbʌlki/"
bull,"/ˈbʊl/"
bulldog,"/ˈbʊldɑɡ/"
bulldozer,"/ˈbʊldoʊzɚ/"
bullet,"/ˈbʊl.ɪt/"
bulletin,"/ˈbʊlətɪn/"
bulletproof,"/bʊl.ɪtpɹuːf/"
bullets,"/ˈbʊl.ɪts/"
bullfrog,"/ˈbʊlfrɒɡ/"
bullied,"/ˈbʊlid/"
bullies,"/ˈbʊliz/"
bullion,"/ˈbʊl.jən/"
bullock,"/ˈbʊlək/"
bulls,"/bʊlz/"
bully,"/ˈbʊli/"
bullying,"/ˈbʊl.i.ɪŋ/"
bulwark,"/ˈbʊl.wək/"
bum,"/bʌm/"
bumble,"/ˈbʌmbəl/"
bump,"/bʌmp/"
bumped,"/bʌmpt/"
bumping,"/ˈbʌmpɪŋ/"
bumpkin,"/ˈbʌmpkɪn/"
bumps,"/bʌmps/"
bumptious,"/ˈbʌmpʃəs/"
bumpy,"/ˈbʌmpi/"
bums,"/bʌmz/"
bun,"/bʌn/"
bunch,"/ˈbʌntʃ/"
bundle,"/ˈbʌnd(ə)l/"
bung,"/ˈbʌŋ/"
bungee,"/ˈbʌn.d͡ʒi/"
bungle,"/ˈbʌŋ.ɡ(ə)l/"
bunion,"/ˈbʌnjən/"
bunk,"/bʌŋk/"
bunks,"/bʌŋks/"
bunkum,"/ˈbʌŋkəm/"
bunnies,"/ˈbʌniz/"
bunny,"/ˈbʌni/"
buns,"/bʌnz/"
bunting,"/ˈbʌntɪŋ/"
buoy,"/ˈbɔɪ/"
buoyant,"/ˈbɔɪ.ənt/"
buoyed,"/bɔɪd/"
burble,"/ˈbɜɹ.bəl/"
burden,"/ˈbɜːdn/"
burdock,"/ˈbɜːdɒk/"
bureau,"/ˈbjʊɹ.oʊ/"
bureaucracy,"/bjʊəˈɹɒkɹəsi/"
bureaucrat,"/ˈbjʊəɹəkɹæt/"
burgeon,"/ˈbɜː.d͡ʒən/"
burger,"/ˈbɜː(ɹ)ɡə(ɹ)/"
burglar,"/ˈbɜːɡlə(ɹ)/"
burglary,"/ˈbɜː(ɹ)ɡləɹi/"
burial,"/ˈbɛɹɪəl/"
burlesque,"/bə(ɹ)ˈlɛsk/"
burn,"/bɜːn/"
burned,"/ˈbɜː(ɹ)nd/"
burning,"/bɜːnɪŋ/"
burns,"/bɜːnz/"
burnt,"/ˈbɜːnt/"
burr,"/bɝ/"
burrow,"/ˈbʌɹəʊ/"
burst,"/bɜːst/"
bursting,"/ˈbɜːstɪŋ/"
bury,"/ˈbʌ.ɹi/"
bus,"/bɐs/"
bush,"/bʊʃ/"
bushel,"/ˈbʊʃəl/"
bushes,"/ˈbʊʃɪz/"
bushing,"/ˈbʊʃɪŋ/"
bushy,"/ˈbʊʃi/"
business,"/ˈbɪd.nəs/"
businesses,"/ˈbɪz.nɪ.sɪz/"
businessman,"/ˈbɪznəsmən/"
busk,"/bʌsk/"
busking,"/ˈbʌskɪŋ/"
bussed,"/bʌst/"
bust,"/ˈbʌst/"
bustard,"/ˈbʌs.təd/"
busted,"/ˈbʌstəd/"
bustier,"/ˈbuːstieɪ/"
bustier,"/ˈbʌsti.ə(ɹ)/"
busting,"/ˈbʌstɪŋ/"
bustle,"/ˈbʌsəl/"
busts,"/bʌsts/"
busty,"/ˈbʌsti/"
busy,"/ˈbɪzi/"
butane,"/ˈbjuːteɪn/"
butcher,"/ˈbʊtʃ.ə(ɹ)/"
butler,"/ˈbʌt.lə(ɹ)/"
butt,"/bʌt/"
butted,"/ˈbʌtɪd/"
butter,"/ˈbʊtə/"
buttercup,"/ˈbʌt.ə.kʌp/"
butterfly,"/ˈbʌtə(ɹ)flaɪ/"
buttermilk,"/ˈbʌtəˌmɪlk/"
butters,"/ˈbʌtəz/"
butterscotch,"/ˈbʌtəˌskɒtʃ/"
buttery,"/ˈbʌtəɹi/"
butting,"[ˈbʌɾɪŋ]"
buttock,"/ˈbɐtək/"
buttocks,"/ˈbʌtəks/"
button,"/ˈbʌtn̩/"
buttons,"/ˈbʌtn̩z/"
buttress,"/ˈbʌtɹəs/"
butts,"/bʌts/"
buxom,"/ˈbʌksəm/"
buy,"/baɪ/"
buyer,"/ˈbaɪ.ə(ɹ)/"
buying,"/ˈbaɪ.ɪŋ/"
buys,"/baɪz/"
buzz,"/bʌz/"
buzzard,"/ˈbʌzəɹd/"
buzzed,"/bʌzd/"
buzzes,"/ˈbʌzɪz/"
buzzing,"/ˈbʌzɪŋ/"
by,"/baɪ/"
bye,"/baɪ/"
bygone,"/ˈbaɪɡɒn/"
bygones,"/ˈbaɪˌɡɑnz/"
bylaw,"/ˈbaɪ.lɔː/"
byline,"/ˈbaɪlaɪn/"
bypass,"/ˈbaɪpɑːs/"
byte,"/baɪt/"
bytes,"/baɪts/"
byway,"/ˈbaɪweɪ/"
byword,"/ˈbaɪ.wə(ɹ)d/"
cab,"/kæb/"
cabal,"/kəˈbæl/"
cabaret,"/kæbəˈreɪ/"
cabbage,"/ˈkæbɪdʒ/"
cabbages,"/ˈkæbɪdʒɪz/"
cabby,"/ˈkæ.bi/"
cabin,"/ˈkæbɪn/"
cabinet,"/ˈkæ.bɪ.nɪt/"
cable,"/keɪ.bl/"
caboose,"/kəˈbuːs/"
cabriolet,"/kæ.bɹi.əˈleɪ/"
cabs,"/kæbz/"
cacao,"/kəˈkeɪ̯əʊ̯/"
cache,"/kæɪʃ/"
caches,"/ˈkæʃɪz/"
cachet,"/kæˈʃeɪ/"
cackle,"/ˈkækəl/"
cacophonous,"/kəˈkɒfənəs/"
cacti,"/ˈkæktaɪ/"
cactus,"/ˈkæktəs/"
cad,"/kæd/"
cadaver,"/kəˈdeɪ.və(ɹ)/"
caddie,"/ˈkædi/"
caddy,"/ˈkædi/"
cadence,"/ˈkeɪ.dn̩s/"
cadge,"/kædʒ/"
cadmium,"/ˈkædmiəm/"
cads,"/kædz/"
caesar,"/ˈsiːzə/"
cafe,"/ˈkæfeɪ/"
cage,"/keɪdʒ/"
cagey,"/ˈkeɪdʒi/"
cagoule,"/kəˈɡuːl/"
caiman,"/ˈkeɪ.mən/"
cairn,"/kɛən/"
cake,"/keɪk/"
caked,"/keɪkt/"
cakes,"/keɪks/"
caking,"/ˈkeɪkɪŋ/"
calamitous,"/kəˈlæmɪtəs/"
calamity,"/kəˈlæmɪti/"
calcification,"/ˌkælsɪfɪˈkeɪʃən/"
calcify,"/ˈkælsɪfaɪ/"
calcite,"/ˈkæl.saɪt/"
calcium,"/ˈkælsi.əm/"
calculate,"/ˈkælkjəleɪt/"
calculated,"/ˈkælkjəleɪtɪd/"
calculation,"/kælkjuˈleɪʃən/"
calculator,"/kæl.kjə.leɪ.təɹ/"
calculus,"/ˈkæl.kjʊ.ləs/"
calendar,"/ˈkæl.ən.də/"
calf,"/kæf/"
calibration,"/kælɪˈbɹeɪʃən/"
calico,"/ˈkælɪkəʊ/"
caliper,"/ˈkælɪpɚ/"
caliph,"/ˈkeɪ̪lɪf/"
called,"[kɔld]"
caller,"/ˈkɔːlə/"
calligraphic,"/ˌkælɪˈɡɹæfɪk/"
calligraphy,"/kəˈlɪɡɹəfi/"
calling,"/ˈkɔːlɪŋ/"
callous,"/ˈkæləs/"
callow,"/ˈkaləʊ/"
calls,"/kɑlz/"
callus,"/ˈkæləs/"
calm,/kam/
calmer,"/ˈkɑːmə/"
calmly,"/ˈkɑː(ɹ)m.li/"
calmness,"/ˈkɑːmnəs/"
calorie,"/ˈkæləɹi/"
calumniate,"/kəˈlʌmni.eɪt/"
calve,"/kɑːv/"
calves,"/kɑːvz/"
calypso,"/kəˈlɪp.səʊ/"
cam,"[kæm]"
camaraderie,"/ˌkæməˈɹɑːdəɹi/"
camcorder,"/ˈkæmˌkɔɹdɚ/"
came,"/keɪm/"
camel,"/ˈkæməl/"
camels,"/ˈkæməlz/"
cameo,"/ˈkæm.iː.əʊ/"
camera,"/ˈkæməɹə/"
camerawork,"/ˈkæməɹəwɜːk/"
camisole,"/ˈkamɪsəʊl/"
camomile,"/ˈkæ.məˌmaɪl/"
camouflage,"/ˈkæ.məˌflɑːʒ/"
camp,"[kʰɛəmp]"
campaign,"/kæmˈpeɪn/"
campaigns,"/kæmˈpeɪnz/"
campanile,"/kæmpəˈnileɪ/"
camped,"/kæmpt/"
camper,"/ˈkæmpə(ɹ)/"
camphor,"/ˈkæmfə/"
camping,"/ˈkæmpɪŋ/"
camps,"/kæmps/"
campus,"/ˈkæmpəs/"
can,"/ˈkæn/"
can,"/ˈkæːn/"
canal,"/kəˈnɛl/"
canard,"/kəˈnɑːd/"
cancel,"/ˈkænsl̩/"
cancellation,"/kænsəˈleɪʃən/"
cancer,"/ˈkæːnsə/"
cancerous,"/kænsəɹəs/"
candid,"/ˈkæn.dɪd/"
candidate,"/ˈkæn.dɪdət/"
candidly,"/ˈkændɪdli/"
candle,"/ˈkændl̩/"
candlelight,"/ˈkændllaɪt/"
candles,"/ˈkændl̩z/"
candlestick,"/ˈkændl̩ˌstɪk/"
candy,"/ˈkændi/"
cane,"[kʰeɪn]"
caned,"/keɪnd/"
canes,"/keɪnz/"
caning,"/ˈkeɪnɪŋ/"
canings,"/ˈkeɪnɪŋz/"
canister,"/ˈkænɪstɚ/"
cannabis,"/ˈkænəbɪs/"
canned,"/kænd/"
cannibal,"/ˈkænɪbəl/"
cannibalistic,"/kan.ɪ.bəˈlɪs.tɪk/"
canning,"/ˈkænɪŋ/"
cannon,"/ˈkæn.ən/"
cannot,"/kəˈnɑt/"
cannula,"/ˈkænjʊlə/"
canny,"/ˈkæni/"
canoe,"/kəˈnuː/"
canoeing,"/kəˈnuɪŋ/"
canoes,"/kəˈnuːz/"
canon,"/ˈkæn.ən/"
canonical,"/kə.ˈnɒn.ɪ.kl̩/"
canopy,"/ˈkæ.nə.pi/"
cant,"/kænt/"
cantankerous,"/kænˈtæŋkəɹəs/"
cantata,"/kənˈtɑːtə/"
canteen,"/kænˈtiːn/"
canter,"/ˈkæntə(ɹ)/"
cantilever,"/ˈkantɪliːvə/"
cantilevered,"/ˈkæntɪˌlivə(ɹ)d/"
canton,"/ˈkæntn̩/"
canvas,"/ˈkæn.vəs/"
canvasser,"/ˈkæn.vəs.ə(ɹ)/"
canyon,"/ˈkænjən/"
cap,"/kæp/"
capability,"/keɪpəˈbɪləti/"
capable,"/ˈkeɪpəbl̩/"
capacious,"/kəˈpeɪʃəs/"
capacity,"/kəˈpæsɪti/"
cape,"/keɪp/"
caped,"/ˈkeɪpt/"
caper,"/ˈkeɪpə/"
capes,"/keɪps/"
capillary,"/kəˈpɪ.lə.ɹi/"
capital,"/ˈkæp.ɪ.təl/"
capitalism,"/ˈkapɪt(ə)lɪz(ə)m/"
capitation,"/kapɪˈteɪʃən/"
capped,"/kæpt/"
capping,"/ˈkapɪŋ/"
cappuccino,"/ˌkæpəˈtʃiːnəʊ/"
caprice,"/kəˈpɹis/"
capricious,"/kəˈpɹɪʃəs/"
caps,"/kæps/"
capsize,"/kæpˈsaɪz/"
capstan,"/ˈkap.stən/"
capsule,"/ˈkæpsjuːl/"
captain,"/ˈkæp.tən/"
captains,"/ˈkæp.tənz/"
caption,"/ˈkæp.ʃən/"
captious,"/ˈkæpʃəs/"
captivate,"/ˈkæptɪveɪt/"
captivating,"/kæptɪveɪtɪŋ/"
captive,"/ˈkæptɪv/"
captivity,"/kæpˈtɪvɪti/"
capture,"/ˈkæp.t͡ʃə/"
capybara,"/kapɪˈbɑːɹə/"
car,"/kɑː/"
caracal,"/ˈkaɹəkal/"
carafe,"/kəˈɹæf/"
caramel,"/ˈkæ.ɹə.məl/"
carapace,"/ˈkæ.ɹəˌpeɪs/"
carat,"/ˈkæɹ.ət/"
caravan,"/ˈkæɹəvæn/"
caravel,"/ˈkæɹəvɛl/"
caraway,"/ˈkæɹəˌweɪ/"
carbine,"/ˈkɑɹbaɪn/"
carbohydrate,"/kɑːbəʊˈhaɪdɹeɪt/"
carbon,"/ˈkɑɹbən/"
carbonate,"/ˈkɑː(ɹ).bə.nət/"
carbonated,"/ˈkɑː(ɹ)bɒneɪtəd/"
carbonic,"/kɑːˈbɒnɪk/"
carborundum,"/kɑɹbəˈɹʌndəm/"
carbuncle,"[ˈkʰɑːbʌŋkl̩]"
carcass,"/ˈkɑːkəs/"
carcinogen,"/kɑɹˈsɪnədʒən/"
card,"/kaːd/"
cardboard,"/ˈkɑːdbɔːd/"
cardiac,"/ˈkɑːdɪæk/"
cardigan,"/ˈkɑːdɪɡən/"
care,"/kɛə/"
cared,"/kɛəd/"
career,"/kəˈɹɪə/"
carefree,"/ˈkɛəfɹiː/"
careful,"/ˈkɛːfəl/"
carefully,"/ˈkɛːfli/"
careless,"/ˈkɛələs/"
carelessly,"/ˈkɛələsli/"
carelessness,"/ˈkɛələsnəs/"
cares,"/kɛəz/"
caress,"/kəˈɹɛs/"
caressed,"/kəˈɹɛst/"
caresses,"/kəˈɹɛsɪz/"
caressing,"/kəˈɹɛsɪŋ/"
caretaker,"/ˈkɛəˌteɪ.kə/"
careworn,"/ˈkɛːwɔːn/"
cargo,"/ˈkɑːɡəʊ/"
caribou,"/ˈkɛɹəbu/"
caricature,"/ˈkæɹɪkətʃʊə/"
caries,"/ˈkɛə.ɹiːz/"
caring,"/ˈkɛə.ɹɪŋ/"
carnal,"/ˈkɑɹnəl/"
carnation,"/kɑːˈneɪ.ʃən/"
carnival,"/kɑɹnəˈvɑl/"
carnivore,"/ˈkɑːnɪvɔː/"
carnivorous,"/kɑɹˈnɪv.əɹ.əs/"
carotid,"/kəˈɹɒt.ɪd/"
carouse,"/kəˈɹaʊz/"
carousel,"/ˌkærəˈsɛl/"
carp,"/ˈkɑːp/"
carpal,"/ˈkɑː(ɹ)pəl/"
carpenter,"/ˈkɑː.pən.tə/"
carpet,"/ˈkɑː(ɹ)pɪt/"
carport,"/kɑː(ɹ).pɔːt/"
carrel,"/ˈkæɹəl/"
carriage,"/ˈkæɹɪdʒ/"
carriages,"/ˈkæɹɪdʒɪz/"
carrier,"/ˈkæ.ɹɪ.ə/"
carrion,"/ˈkæ.ɹi.ən/"
carrot,"/ˈkæɹ.ət/"
carry,"/ˈkæ.ɹi/"
carrying,"/ˈkæɹiɪŋ/"
cars,"/ˈkɑːz/"
cart,"/kɑːt/"
cartel,"/kɑːˈtɛl/"
cartilage,"/ˈkɑːtɪlɪd͡ʒ/"
carting,"/ˈkɑːtɪŋ/"
cartload,"/ˈkɑːt.ləʊd/"
cartloads,"/ˈkɑːt.ləʊdz/"
cartography,"/kɐː(ɹ)ˈtɔɡɹəfɪi̯/"
carton,"/ˈkɑːtn̩/"
cartoon,"/kɑːˈtuːn/"
cartouche,"/kɑːˈtuːʃ/"
cartridge,"/ˈkɑːtɹɪdʒ/"
carts,"/kɑːts/"
carve,"/kɑːv/"
carved,"/kɑːvd/"
carver,"/ˈkɑːvə/"
carving,"[ˈkɑɹvɪŋ]"
cascade,"/kæsˈkeɪd/"
case,"/keɪs/"
cased,"/keɪst/"
cases,"/ˈkeɪsɪz/"
cash,"/kæʃ/"
cashed,"/kæʃt/"
cashew,"/kəˈʃuː/"
cashier,"/kəˈʃɪə/"
cashier,"/kaˈʃɪə/"
cashmere,"/kæʃˈmɪə/"
casing,"/ˈkeɪsɪŋ/"
casings,"/ˈkeɪsɪŋz/"
casino,"/kæˈsinoʊ/"
cask,"/kɑːsk/"
casket,"/ˈkæs.kɪt/"
cassava,"/kəˈsɑːvə/"
casserole,"/ˈkæs.əɹˌoʊl/"
cassette,"/kæˈsɛt/"
cassock,"/ˈkasək/"
cassowary,"/ˈkæs.ə.ˌwɛɹ.i/"
cast,"/kæst/"
castanet,"/ˌkæs.tə.ˈnɛt/"
castanets,"/ˌkæs.tə.ˈnɛts/"
castaway,"/ˈkæ.stə.weɪ/"
caste,"/kɑːst/"
castellated,"/ˈkastəleɪtɪd/"
caster,"/ˈkæstə(r)/"
casting,"/ˈkastɪŋ/"
castling,"/ˈkɑːstlɪŋ/"
castling,"/ˈkɑːsəlɪŋ/"
castor,"/ˈkɑːs.tə/"
castrate,"/ˈkæs.tɹeɪt/"
castrate,"/kæsˈtɹeɪt/"
castration,"/kæˈstɹeɪʃən/"
castrato,"/kæsˈtɹɑː.təʊ/"
casualty,"/ˈkaʒ(ʊ)əlti/"
casuistry,"/ˈkæzjuɪstɹi/"
cat,/kat/
cataclysm,"/ˈkætəˌklɪzm̩/"
catacomb,"/ˈkatəkuːm/"
catalogue,"/ˈkætəlɑɡ/"
